"dataset","sim","method","misclass","auc"
"Sonar",3,"AR",0.173076923076923,0.935079409306213
"Sonar",4,"AR",0.163461538461538,0.932571747004737
"Sonar",5,"AR",0.158653846153846,0.931550106807839
"Sonar",6,"AR",0.163461538461538,0.928949568124826
"Sonar",7,"AR",0.144230769230769,0.933872016346243
"Sonar",8,"AR",0.158653846153846,0.929599702795579
"Sonar",9,"AR",0.158653846153846,0.931178601281694
"Sonar",10,"AR",0.163461538461538,0.930249837466332
"Sonar",11,"AR",0.158653846153846,0.935079409306213
"Sonar",12,"AR",0.144230769230769,0.945202934893657
"Sonar",13,"AR",0.168269230769231,0.931178601281694
"Sonar",14,"AR",0.149038461538462,0.939723228383022
"Sonar",15,"AR",0.168269230769231,0.933036128912418
"Sonar",16,"AR",0.158653846153846,0.93322188167549
"Sonar",17,"AR",0.153846153846154,0.935358038450822
"Sonar",18,"AR",0.173076923076923,0.927927927927928
"Sonar",19,"AR",0.158653846153846,0.939165970093805
"Sonar",20,"AR",0.158653846153846,0.934707903780069
"Sonar",21,"AR",0.149038461538462,0.934893656543141
"Sonar",22,"AR",0.163461538461538,0.932664623386273
"Sonar",23,"AR",0.153846153846154,0.93879446456766
"Sonar",24,"AR",0.153846153846154,0.936008173121575
"Sonar",25,"AR",0.153846153846154,0.931828735952447
"Sonar",26,"AR",0.163461538461538,0.925606018389523
"Sonar",27,"AR",0.163461538461538,0.93127147766323
"Sonar",28,"AR",0.163461538461538,0.930342713847868
"Sonar",29,"AR",0.173076923076923,0.930342713847868
"Sonar",30,"AR",0.163461538461538,0.924305749048017
"Sonar",31,"AR",0.168269230769231,0.927927927927928
"Sonar",32,"AR",0.163461538461538,0.928206557072537
"Sonar",33,"AR",0.144230769230769,0.93442927463546
"Sonar",34,"AR",0.158653846153846,0.932478870623201
"Sonar",35,"AR",0.158653846153846,0.929413950032507
"Sonar",36,"AR",0.158653846153846,0.933964892727779
"Sonar",37,"AR",0.168269230769231,0.928578062598681
"Sonar",38,"AR",0.153846153846154,0.927184916875639
"Sonar",39,"AR",0.153846153846154,0.93201448871552
"Sonar",40,"AR",0.158653846153846,0.927370669638711
"Sonar",41,"AR",0.168269230769231,0.928113680691
"Sonar",42,"AR",0.163461538461538,0.930342713847868
"Sonar",43,"AR",0.153846153846154,0.926441905823349
"Sonar",44,"AR",0.168269230769231,0.935822420358503
"Sonar",45,"AR",0.168269230769231,0.936101049503111
"Sonar",46,"AR",0.163461538461538,0.928299433454073
"Sonar",47,"AR",0.168269230769231,0.931828735952447
"Sonar",48,"AR",0.163461538461538,0.931642983189375
"Sonar",49,"AR",0.153846153846154,0.937401318844618
"Sonar",50,"AR",0.163461538461538,0.933129005293954
