"dataset","sim","method","misclass","auc"
"Twonorm",10,"AR",0.0278787878787879,0.995388062442608
"Twonorm",11,"AR",0.0257575757575758,0.995748760330578
"Twonorm",12,"AR",0.0275757575757576,0.995808631772268
"Twonorm",13,"AR",0.0272727272727273,0.995607713498623
"Twonorm",14,"AR",0.0293939393939394,0.99569476584022
"Twonorm",15,"AR",0.0263636363636364,0.995318273645546
"Twonorm",16,"AR",0.0257575757575758,0.99573810835629
"Twonorm",17,"AR",0.0257575757575758,0.995617630853994
"Twonorm",18,"AR",0.0263636363636364,0.995806060606061
"Twonorm",19,"AR",0.0275757575757576,0.995685583103765
"Twonorm",20,"AR",0.0278787878787879,0.99567015610652
"Twonorm",21,"AR",0.0260606060606061,0.995567676767677
"Twonorm",22,"AR",0.0263636363636364,0.995670523415978
"Twonorm",23,"AR",0.0281818181818182,0.995682644628099
"Twonorm",24,"AR",0.0266666666666667,0.995664646464646
"Twonorm",25,"AR",0.0251515151515152,0.995489439853076
"Twonorm",26,"AR",0.0281818181818182,0.995373737373737
"Twonorm",27,"AR",0.0248484848484848,0.995547107438017
"Twonorm",28,"AR",0.0284848484848485,0.995411570247934
"Twonorm",29,"AR",0.0266666666666667,0.995705050505051
"Twonorm",30,"AR",0.0272727272727273,0.995397245179063
"Twonorm",31,"AR",0.0257575757575758,0.995581267217631
"Twonorm",32,"AR",0.026969696969697,0.995395408631772
"Twonorm",33,"AR",0.0257575757575758,0.995537924701561
"Twonorm",34,"AR",0.026969696969697,0.995704315886134
"Twonorm",35,"AR",0.0260606060606061,0.995601101928375
"Twonorm",36,"AR",0.0254545454545455,0.995654361799816
"Twonorm",37,"AR",0.0260606060606061,0.995406795224977
"Twonorm",38,"AR",0.0263636363636364,0.995575757575758
"Twonorm",39,"AR",0.026969696969697,0.99560624426079
"Twonorm",40,"AR",0.0260606060606061,0.995480624426079
"Twonorm",41,"AR",0.0254545454545455,0.995585674931129
"Twonorm",42,"AR",0.0242424242424242,0.99575059687787
"Twonorm",43,"AR",0.0266666666666667,0.995755371900826
"Twonorm",44,"AR",0.0272727272727273,0.995529109274564
"Twonorm",45,"AR",0.0281818181818182,0.995448668503214
"Twonorm",46,"AR",0.0260606060606061,0.995545270890725
"Twonorm",47,"AR",0.0260606060606061,0.995732598714417
"Twonorm",48,"AR",0.0290909090909091,0.995501193755739
"Twonorm",49,"AR",0.0272727272727273,0.995619100091827
"Twonorm",50,"AR",0.026969696969697,0.995911111111111
